SubCategory,Example_ID,Turn,Speaker,Utterance,final_Utterance,original_Example_ID,Psychiatrist_01,Psychiatrist_02
NonTherapeutic_CreativeWriting,1.01z,1,user,Can you write a subject line for an email inviting friends to a casual BBQ?,Can you write a subject line for an email inviting friends to a casual BBQ?,1.01z,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_CreativeWriting,1.01z,2,chatbot,"Sure! Options: 'BBQ at My Place This Saturday!', 'Casual Grill & Chill - [Date]', 'You're Invited: Backyard BBQ!', or 'Come hang out - BBQ on [Date]!'","Sure! Options: 'BBQ at My Place This Saturday!', 'Casual Grill & Chill - [Date]', 'You're Invited: Backyard BBQ!', or 'Come hang out - BBQ on [Date]!'",1.01z,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_CreativeWriting,1.01z,3,user,'Casual Grill & Chill' sounds perfect.,'Casual Grill & Chill' sounds perfect.,1.01z,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_CreativeWriting,1.01z,4,chatbot,Nice choice! Hope you have a great BBQ!,Nice choice! Hope you have a great BBQ!,1.01z,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02a,1,user,What's the highest mountain in North America?,What's the highest mountain in North America?,1.02a,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02a,2,chatbot,"The highest mountain in North America is Denali, located in Alaska. It was formerly known as Mount McKinley.","The highest mountain in North America is Denali, located in Alaska. It was formerly known as Mount McKinley.",1.02a,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02a,3,user,"Denali. Got it, thanks.","Denali. Got it, thanks.",1.02a,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02a,4,chatbot,You're welcome! Any other geography questions?,You're welcome! Any other geography questions?,1.02a,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02aa,1,user,What is the speed of sound?,What is the speed of sound?,1.02aa,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02aa,2,chatbot,"The speed of sound varies depending on the medium it travels through (like air, water, or solids) and the temperature. In dry air at sea level and 20°C (68°F), the speed of sound is approximately 343 meters per second, or about 767 miles per hour.","The speed of sound varies depending on the medium it travels through (like air, water, or solids) and the temperature. In dry air at sea level and 20Â°C (68Â°F), the speed of sound is approximately 343 meters per second, or about 767 miles per hour.",1.02aa,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02aa,3,user,Around 767 mph in air. Thanks.,Around 767 mph in air. Thanks.,1.02aa,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02aa,4,chatbot,You're welcome! Much slower than the speed of light.,You're welcome! Much slower than the speed of light.,1.02aa,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ab,1,user,Who was the first person to walk on the moon?,Who was the first person to walk on the moon?,1.02ab,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ab,2,chatbot,"The first person to walk on the Moon was American astronaut Neil Armstrong, on July 20, 1969, during the Apollo 11 mission.","The first person to walk on the Moon was American astronaut Neil Armstrong, on July 20, 1969, during the Apollo 11 mission.",1.02ab,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ab,3,user,Neil Armstrong. Got it.,Neil Armstrong. Got it.,1.02ab,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ab,4,chatbot,Correct! A historic moment.,Correct! A historic moment.,1.02ab,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ac,1,user,What are the primary colors in subtractive color mixing (paint/pigment)?,What are the primary colors in subtractive color mixing (paint/pigment)?,1.02ac,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ac,2,chatbot,"In subtractive color mixing, like with paints or pigments, the traditional primary colors are Red, Yellow, and Blue (RYB). In modern printing (CMYK), Cyan, Magenta, and Yellow are often considered the primary subtractive colors.","In subtractive color mixing, like with paints or pigments, the traditional primary colors are Red, Yellow, and Blue (RYB). In modern printing (CMYK), Cyan, Magenta, and Yellow are often considered the primary subtractive colors.",1.02ac,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ac,3,user,"RYB for paint. Okay, thanks.","RYB for paint. Okay, thanks.",1.02ac,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ac,4,chatbot,You're welcome! Different system than light (RGB).,You're welcome! Different system than light (RGB).,1.02ac,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ad,1,user,What is the largest desert in the world?,What is the largest desert in the world?,1.02ad,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ad,2,chatbot,"The largest desert in the world is actually Antarctica, which is considered a polar desert. If you're thinking of hot deserts, the largest is the Sahara Desert in Northern Africa.","The largest desert in the world is actually Antarctica, which is considered a polar desert. If you're thinking of hot deserts, the largest is the Sahara Desert in Northern Africa.",1.02ad,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ad,3,user,"Antarctica? Interesting. I meant hot desert, so Sahara. Thanks.","Antarctica? Interesting. I meant hot desert, so Sahara. Thanks.",1.02ad,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02ad,4,chatbot,"You're welcome! Yes, 'desert' technically refers to low precipitation, including cold regions.","You're welcome! Yes, 'desert' technically refers to low precipitation, including cold regions.",1.02ad,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02b,1,user,What is the capital of Brazil?,What is the capital of Brazil?,1.02b,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02b,2,chatbot,The capital of Brazil is Brasília.,The capital of Brazil is BrasÃ­lia.,1.02b,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02b,3,user,Brasília. Not Rio? Okay.,BrasÃ­lia. Not Rio? Okay.,1.02b,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02b,4,chatbot,"Correct. Rio de Janeiro and São Paulo are larger cities, but Brasília was purpose-built as the capital.","Correct. Rio de Janeiro and SÃ£o Paulo are larger cities, but BrasÃ­lia was purpose-built as the capital.",1.02b,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02c,1,user,What causes seasons on Earth?,What causes seasons on Earth?,1.02c,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02c,2,chatbot,Seasons are caused by the tilt of Earth's rotational axis (about 23.5 degrees) relative to its orbital plane around the Sun. This tilt means different parts of the Earth receive more direct sunlight at different times of the year as it orbits the Sun.,Seasons are caused by the tilt of Earth's rotational axis (about 23.5 degrees) relative to its orbital plane around the Sun. This tilt means different parts of the Earth receive more direct sunlight at different times of the year as it orbits the Sun.,1.02c,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02c,3,user,"So it's the tilt, not the distance?","So it's the tilt, not the distance?",1.02c,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02c,4,chatbot,Exactly. The axial tilt is the primary reason for the seasons.,Exactly. The axial tilt is the primary reason for the seasons.,1.02c,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02d,1,user,What is the diameter of Earth?,What is the diameter of Earth?,1.02d,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02d,2,chatbot,"The Earth's diameter is approximately 7,917.5 miles (12,742 kilometers) when measured through the equator.","The Earth's diameter is approximately 7,917.5 miles (12,742 kilometers) when measured through the equator.",1.02d,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02d,3,user,Around 7900 miles. Thanks.,Around 7900 miles. Thanks.,1.02d,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02d,4,chatbot,You're welcome!,You're welcome!,1.02d,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02e,1,user,Who discovered gravity?,Who discovered gravity?,1.02e,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02e,2,chatbot,"While people obviously experienced gravity before him, Sir Isaac Newton is credited with formulating the law of universal gravitation in the late 17th century, describing it mathematically.","While people obviously experienced gravity before him, Sir Isaac Newton is credited with formulating the law of universal gravitation in the late 17th century, describing it mathematically.",1.02e,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02e,3,user,Isaac Newton. Right.,Isaac Newton. Right.,1.02e,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02e,4,chatbot,"Yes, a foundational figure in physics.","Yes, a foundational figure in physics.",1.02e,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02f,1,user,How does photosynthesis work?,How does photosynthesis work?,1.02f,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02f,2,chatbot,"Photosynthesis is the process used by plants, algae, and some bacteria to convert light energy into chemical energy. They use sunlight, water, and carbon dioxide to create glucose (their food) and oxygen.","Photosynthesis is the process used by plants, algae, and some bacteria to convert light energy into chemical energy. They use sunlight, water, and carbon dioxide to create glucose (their food) and oxygen.",1.02f,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02f,3,user,So they make their own food using sunlight. Cool.,So they make their own food using sunlight. Cool.,1.02f,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02f,4,chatbot,Exactly! It's a fundamental process for life on Earth.,Exactly! It's a fundamental process for life on Earth.,1.02f,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02g,1,user,Who wrote 'Pride and Prejudice'?,Who wrote 'Pride and Prejudice'?,1.02g,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02g,2,chatbot,'Pride and Prejudice' was written by Jane Austen.,'Pride and Prejudice' was written by Jane Austen.,1.02g,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02g,3,user,"Ah, Jane Austen. Thank you.","Ah, Jane Austen. Thank you.",1.02g,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02g,4,chatbot,You're welcome! She's a very famous author.,You're welcome! She's a very famous author.,1.02g,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02h,1,user,What is the distance between the Earth and the Moon?,What is the distance between the Earth and the Moon?,1.02h,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02h,2,chatbot,"The average distance between the Earth and the Moon is about 238,900 miles (384,400 kilometers). It varies slightly because the Moon's orbit isn't perfectly circular.","The average distance between the Earth and the Moon is about 238,900 miles (384,400 kilometers). It varies slightly because the Moon's orbit isn't perfectly circular.",1.02h,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02h,3,user,"Average 238,900 miles. Okay, thanks.","Average 238,900 miles. Okay, thanks.",1.02h,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02h,4,chatbot,"You're welcome! Fascinating distance, isn't it?","You're welcome! Fascinating distance, isn't it?",1.02h,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02i,1,user,What's the difference between RAM and ROM?,What's the difference between RAM and ROM?,1.02i,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02i,2,chatbot,RAM (Random Access Memory) is volatile memory used by your computer to hold data it's actively working on; it's cleared when the power is off. ROM (Read-Only Memory) is non-volatile memory that holds firmware or software needed to start the computer; it typically isn't changed.,RAM (Random Access Memory) is volatile memory used by your computer to hold data it's actively working on; it's cleared when the power is off. ROM (Read-Only Memory) is non-volatile memory that holds firmware or software needed to start the computer; it typically isn't changed.,1.02i,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02i,3,user,"Okay, so RAM is for active tasks, ROM is for startup. Makes sense.","Okay, so RAM is for active tasks, ROM is for startup. Makes sense.",1.02i,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02i,4,chatbot,That's a good way to summarize it!,That's a good way to summarize it!,1.02i,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02j,1,user,Who invented the printing press?,Who invented the printing press?,1.02j,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02j,2,chatbot,"The invention of the movable type printing press in Europe is credited to Johannes Gutenberg, around the year 1440 in Mainz, Germany.","The invention of the movable type printing press in Europe is credited to Johannes Gutenberg, around the year 1440 in Mainz, Germany.",1.02j,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02j,3,user,"Gutenberg, 1440s. Got it.","Gutenberg, 1440s. Got it.",1.02j,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02j,4,chatbot,Correct! His invention revolutionized the spread of information.,Correct! His invention revolutionized the spread of information.,1.02j,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02k,1,user,What are the main ingredients in concrete?,What are the main ingredients in concrete?,1.02k,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02k,2,chatbot,"The main ingredients in traditional concrete are cement (usually Portland cement), water, and aggregate (such as sand, gravel, or crushed stone).","The main ingredients in traditional concrete are cement (usually Portland cement), water, and aggregate (such as sand, gravel, or crushed stone).",1.02k,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02k,3,user,"Cement, water, aggregate. Simple enough. Thanks.","Cement, water, aggregate. Simple enough. Thanks.",1.02k,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02k,4,chatbot,You're welcome! The proportions can vary depending on the desired strength and use.,You're welcome! The proportions can vary depending on the desired strength and use.,1.02k,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02l,1,user,What are the primary colors in additive color mixing (light)?,What are the primary colors in additive color mixing (light)?,1.02l,KEPT_exact_match,KEPT_exact_match
NonTherapeutic_InfoSeeking,1.02l,2,chatbot,"In additive color mixing, like with light (e.g., on screens), the primary colors are Red, Green, and Blue (RGB). Mixing them together creates white light.","In additive color mixing, like with light (e.g., on screens), the primary colors are Red, Green, and Blue (RGB). Mixing them together creates white light.",1.02l,KEPT_exact_match,KEPT_exact_match
